name,state_name,fips,land_use,r_avg,k_avg,ls_avg,c_avg,p_avg
Ontario,New York,36069,forest,82.91,0.28,,,
Orange,New York,36071,cropland-cultivated,155,0.26,1.222,0.34,0.97
Orange,New York,36071,cropland-noncultivated,155,0.24,1.419,0.05,0.98
Orange,New York,36071,pastureland,155,0.28,0.818,0.01,1
Orange,New York,36071,forest,155,0.24,,,
Orleans,New York,36073,cropland-cultivated,75,0.35,0.292,0.31,0.99
Orleans,New York,36073,cropland-noncultivated,75,0.36,0.36,0.07,1
Orleans,New York,36073,pastureland,75,0.3,0.28,0.04,1
Orleans,New York,36073,forest,75,0.36,,,
Oswego,New York,36075,cropland-cultivated,85,0.36,0.356,0.29,1
Oswego,New York,36075,cropland-noncultivated,85,0.32,0.561,0.02,1
Oswego,New York,36075,pastureland,85,0.24,0.681,0.01,1
Oswego,New York,36075,forest,85,0.21,,,
Otsego,New York,36077,cropland-cultivated,100,0.32,1.17,0.19,0.95
Otsego,New York,36077,cropland-noncultivated,100,0.28,1.425,0.05,0.98
Otsego,New York,36077,pastureland,100,0.29,2.751,0.02,1
Otsego,New York,36077,forest,100,0.25,,,
Putnam,New York,36079,cropland-cultivated,155,0.26,1.142,0.19,0.92
Putnam,New York,36079,cropland-noncultivated,155,0.24,0.518,0.01,1
Putnam,New York,36079,pastureland,155,0.27,0.672,0,1
Putnam,New York,36079,forest,155,0.22,,,
Rensselaer,New York,36083,cropland-cultivated,125,0.29,0.927,0.2,0.98
Rensselaer,New York,36083,cropland-noncultivated,125,0.29,1.131,0.06,0.95
Rensselaer,New York,36083,pastureland,125,0.28,1.444,0.01,1
Rensselaer,New York,36083,forest,125,0.25,,,
Richmond,New York,36085,pastureland,180,0.27,0.06,0,1
Richmond,New York,36085,forest,180,0.49,,,
Rockland,New York,36087,cropland-noncultivated,170,0.28,2.217,0.01,1
Rockland,New York,36087,pastureland,170,0.26,0.123,0.01,1
Rockland,New York,36087,forest,170,0.23,,,
St. Lawrence,New York,36089,cropland-cultivated,80.63,0.4,0.321,0.21,1
St. Lawrence,New York,36089,cropland-noncultivated,80.62,0.36,0.407,0.03,1
St. Lawrence,New York,36089,pastureland,81.67,0.28,0.57,0.01,1
St. Lawrence,New York,36089,forest,86.15,0.27,,,
Saratoga,New York,36091,cropland-cultivated,115,0.29,0.487,0.34,0.98
Saratoga,New York,36091,cropland-noncultivated,115,0.36,0.482,0.03,1
Saratoga,New York,36091,pastureland,114.54,0.31,0.603,0.03,1
Saratoga,New York,36091,forest,112.65,0.24,,,
Schenectady,New York,36093,cropland-cultivated,120,0.32,1.272,0.22,0.95
Schenectady,New York,36093,cropland-noncultivated,120,0.32,0.885,0.06,0.98
Schenectady,New York,36093,pastureland,120,0.29,1.076,0.01,1
Schenectady,New York,36093,forest,120,0.29,,,
Schoharie,New York,36095,cropland-cultivated,120,0.32,0.583,0.23,0.85
Schoharie,New York,36095,cropland-noncultivated,120,0.29,1.142,0.05,0.94
Schoharie,New York,36095,pastureland,120,0.31,0.99,0.01,1
Schoharie,New York,36095,forest,120,0.25,,,
Schuyler,New York,36097,cropland-cultivated,90,0.27,0.724,0.13,0.97
Schuyler,New York,36097,cropland-noncultivated,90,0.27,1.315,0.05,0.94
Schuyler,New York,36097,pastureland,90,0.28,0.969,0.01,1
Schuyler,New York,36097,forest,90,0.28,,,
Seneca,New York,36099,cropland-cultivated,84.38,0.35,0.22,0.22,0.9
Seneca,New York,36099,cropland-noncultivated,83.95,0.37,0.34,0.02,1
Seneca,New York,36099,pastureland,83.95,0.32,0.232,0.01,1
Seneca,New York,36099,forest,82.83,0.36,,,
Steuben,New York,36101,cropland-cultivated,90,0.27,0.848,0.25,0.93
Steuben,New York,36101,cropland-noncultivated,90,0.25,1.416,0.08,0.97
Steuben,New York,36101,pastureland,90,0.26,2.059,0.01,1
Steuben,New York,36101,forest,90,0.26,,,
Suffolk,New York,36103,cropland-cultivated,170.29,0.32,0.323,0.4,1
Suffolk,New York,36103,cropland-noncultivated,172.4,0.29,0.318,0.19,1
Suffolk,New York,36103,pastureland,172.09,0.3,0.3,0.01,1
Suffolk,New York,36103,forest,171.42,0.2,,,
Sullivan,New York,36105,cropland-cultivated,130,0.28,1.311,0.12,1
Sullivan,New York,36105,cropland-noncultivated,131.69,0.27,2.066,0.01,0.97
Sullivan,New York,36105,pastureland,132.2,0.27,2.472,0.01,1
Sullivan,New York,36105,forest,133.7,0.25,,,
Tioga,New York,36107,cropland-cultivated,95,0.32,0.834,0.17,1
Tioga,New York,36107,cropland-noncultivated,95,0.26,1.028,0.05,0.94
Tioga,New York,36107,pastureland,95,0.27,1.151,0.01,1
Tioga,New York,36107,forest,95,0.23,,,
Tompkins,New York,36109,cropland-cultivated,90,0.3,0.394,0.23,0.79
Tompkins,New York,36109,cropland-noncultivated,90,0.27,0.605,0.09,0.87
Tompkins,New York,36109,pastureland,90,0.28,0.811,0.01,1
Tompkins,New York,36109,forest,90,0.25,,,
Ulster,New York,36111,cropland-cultivated,138.33,0.32,1.188,0.41,1
Ulster,New York,36111,cropland-noncultivated,145,0.27,1.217,0.01,1
Ulster,New York,36111,pastureland,141.79,0.32,1.012,0.01,1
Ulster,New York,36111,forest,139.51,0.23,,,
Warren,New York,36113,cropland-noncultivated,100,0.21,0.436,0,1
Warren,New York,36113,pastureland,100,0.23,0.298,0.01,1
Warren,New York,36113,forest,100,0.19,,,
Washington,New York,36115,cropland-cultivated,110,0.31,1.402,0.28,1
Washington,New York,36115,cropland-noncultivated,110,0.36,1.239,0.06,1
Washington,New York,36115,pastureland,110,0.31,1.841,0.01,1
Washington,New York,36115,forest,110,0.24,,,
Wayne,New York,36117,cropland-cultivated,80,0.31,0.425,0.3,0.99
Wayne,New York,36117,cropland-noncultivated,80,0.29,0.475,0.01,0.99
Wayne,New York,36117,pastureland,80,0.31,0.599,0.01,1
Wayne,New York,36117,forest,80,0.29,,,
Westchester,New York,36119,cropland-cultivated,165,0.24,0.353,0.15,1
Westchester,New York,36119,cropland-noncultivated,165,0.24,1.465,0.02,1
Westchester,New York,36119,pastureland,165,0.24,0.663,0.02,1
Westchester,New York,36119,forest,165,0.24,,,
Wyoming,New York,36121,cropland-cultivated,83.16,0.29,0.975,0.21,0.97
Wyoming,New York,36121,cropland-noncultivated,83.02,0.27,1.198,0.08,0.97
Wyoming,New York,36121,pastureland,82.67,0.31,1.556,0.01,1
Wyoming,New York,36121,forest,83.61,0.29,,,
Yates,New York,36123,cropland-cultivated,85,0.33,0.704,0.22,0.94
Yates,New York,36123,cropland-noncultivated,85,0.29,0.84,0.13,0.91
Yates,New York,36123,pastureland,85,0.31,0.834,0.02,1
Yates,New York,36123,forest,85,0.28,,,
Alamance,North Carolina,37001,cropland-cultivated,230,0.28,0.762,0.22,0.96
Alamance,North Carolina,37001,cropland-noncultivated,230,0.15,0.247,0,1
Alamance,North Carolina,37001,pastureland,230,0.32,0.785,0,1
Alamance,North Carolina,37001,forest,230,0.3,,,
Alexander,North Carolina,37003,cropland-cultivated,230,0.24,0.729,0.22,0.84
Alexander,North Carolina,37003,cropland-noncultivated,230,0.27,2.045,0.03,1
Alexander,North Carolina,37003,pastureland,230,0.25,1.175,0.02,1
Alexander,North Carolina,37003,forest,230,0.22,,,
Alleghany,North Carolina,37005,cropland-cultivated,180,0.34,1.505,0.2,0.98
Alleghany,North Carolina,37005,cropland-noncultivated,180,0.28,2.888,0.05,1
Alleghany,North Carolina,37005,pastureland,180,0.27,4.182,0,1
Alleghany,North Carolina,37005,forest,180,0.26,,,
Anson,North Carolina,37007,cropland-cultivated,260,0.24,0.616,0.25,0.95
Anson,North Carolina,37007,cropland-noncultivated,260,0.16,0.808,0.01,1
Anson,North Carolina,37007,pastureland,260,0.31,0.849,0,1
Anson,North Carolina,37007,forest,260,0.26,,,
Ashe,North Carolina,37009,cropland-cultivated,180,0.2,1.377,0.43,0.95
Ashe,North Carolina,37009,cropland-noncultivated,180,0.21,1.965,0.02,1
Ashe,North Carolina,37009,pastureland,180.07,0.24,6.946,0.01,1
Ashe,North Carolina,37009,forest,180.05,0.23,,,
Avery,North Carolina,37011,cropland-noncultivated,190,0.24,6.087,0.01,0.98
Avery,North Carolina,37011,pastureland,190,0.24,8.48,0.01,1
Avery,North Carolina,37011,forest,190,0.23,,,
Beaufort,North Carolina,37013,cropland-cultivated,350,0.22,0.129,0.2,1
Beaufort,North Carolina,37013,forest,350,0.23,,,
Bertie,North Carolina,37015,cropland-cultivated,310,0.25,0.104,0.32,0.98
Bertie,North Carolina,37015,pastureland,310,0.26,0.215,0.02,1
Bertie,North Carolina,37015,forest,310,0.27,,,
Bladen,North Carolina,37017,cropland-cultivated,320,0.19,0.242,0.31,1
Bladen,North Carolina,37017,cropland-noncultivated,320,0.1,0.095,0.05,1
Bladen,North Carolina,37017,pastureland,320,0.2,0.159,0,1
Bladen,North Carolina,37017,forest,320,0.17,,,
Brunswick,North Carolina,37019,cropland-cultivated,350,0.16,0.124,0.34,1
Brunswick,North Carolina,37019,pastureland,350,0.2,0.108,0,1
Brunswick,North Carolina,37019,forest,350.14,0.15,,,
Buncombe,North Carolina,37021,cropland-cultivated,200,0.23,1.487,0.32,0.94
Buncombe,North Carolina,37021,cropland-noncultivated,200,0.17,2.399,0.01,1
Buncombe,North Carolina,37021,pastureland,200,0.19,4.176,0.01,1
Buncombe,North Carolina,37021,forest,200,0.17,,,
Burke,North Carolina,37023,cropland-cultivated,250,0.24,1.079,0.35,1
Burke,North Carolina,37023,cropland-noncultivated,250,0.27,1.177,0,1
Burke,North Carolina,37023,pastureland,250,0.23,1.705,0,1
Burke,North Carolina,37023,forest,254.57,0.22,,,
Cabarrus,North Carolina,37025,cropland-cultivated,250,0.27,0.643,0.26,0.85
Cabarrus,North Carolina,37025,cropland-noncultivated,250,0.19,1.112,0.19,0.89
Cabarrus,North Carolina,37025,pastureland,250,0.26,0.823,0.02,1
Cabarrus,North Carolina,37025,forest,250,0.25,,,
Caldwell,North Carolina,37027,cropland-cultivated,230,0.28,0.768,0.35,1
Caldwell,North Carolina,37027,cropland-noncultivated,230,0.25,2.128,0.01,1
Caldwell,North Carolina,37027,pastureland,230,0.28,1.389,0.01,1
Caldwell,North Carolina,37027,forest,230,0.22,,,
Camden,North Carolina,37029,cropland-cultivated,320,0.28,0.085,0.31,1
Camden,North Carolina,37029,pastureland,320,0.37,0.079,0.01,1
Camden,North Carolina,37029,forest,320,0.3,,,
Carteret,North Carolina,37031,cropland-cultivated,350,0.21,0.09,0.28,1
Carteret,North Carolina,37031,pastureland,350,0.28,0.08,0.01,1
Carteret,North Carolina,37031,forest,350,0.17,,,
Caswell,North Carolina,37033,cropland-cultivated,200,0.27,0.616,0.24,0.83
Caswell,North Carolina,37033,cropland-noncultivated,200,0.24,1.47,0,1
Caswell,North Carolina,37033,pastureland,200,0.27,0.983,0.02,1
Caswell,North Carolina,37033,forest,200,0.25,,,
Catawba,North Carolina,37035,cropland-cultivated,260,0.28,0.781,0.23,0.89
Catawba,North Carolina,37035,pastureland,260,0.24,1.51,0.01,1
Catawba,North Carolina,37035,forest,260,0.22,,,
Chatham,North Carolina,37037,cropland-cultivated,260,0.32,0.804,0.33,0.9
Chatham,North Carolina,37037,cropland-noncultivated,260,0.33,0.75,0,1
Chatham,North Carolina,37037,pastureland,260,0.33,0.971,0,1
Chatham,North Carolina,37037,forest,260,0.27,,,
Cherokee,North Carolina,37039,cropland-cultivated,260,0.24,0.247,0.29,0.92
Cherokee,North Carolina,37039,cropland-noncultivated,260,0.28,2.852,0,1
Cherokee,North Carolina,37039,pastureland,260,0.25,3.036,0.01,1
Cherokee,North Carolina,37039,forest,260,0.17,,,
Chowan,North Carolina,37041,cropland-cultivated,320,0.23,0.095,0.34,1
Chowan,North Carolina,37041,pastureland,320,0.17,0.065,0.06,1
Chowan,North Carolina,37041,forest,320,0.25,,,
Clay,North Carolina,37043,cropland-cultivated,270,0.28,0.268,0.04,1
Clay,North Carolina,37043,cropland-noncultivated,270,0.23,1.014,0.04,1
Clay,North Carolina,37043,pastureland,270,0.21,1.212,0.02,1
Clay,North Carolina,37043,forest,270,0.17,,,
Cleveland,North Carolina,37045,cropland-cultivated,270,0.24,0.983,0.33,0.72
Cleveland,North Carolina,37045,cropland-noncultivated,270,0.24,2.738,0,1
Cleveland,North Carolina,37045,pastureland,270,0.23,2.03,0,1
Cleveland,North Carolina,37045,forest,270,0.21,,,
Columbus,North Carolina,37047,cropland-cultivated,330,0.2,0.136,0.28,1
Columbus,North Carolina,37047,pastureland,330,0.19,0.209,0,1
Columbus,North Carolina,37047,forest,330,0.19,,,
Craven,North Carolina,37049,cropland-cultivated,350,0.23,0.123,0.31,1
Craven,North Carolina,37049,cropland-noncultivated,350,0.16,0.185,0,1
Craven,North Carolina,37049,pastureland,350,0.17,0.105,0.05,1
Craven,North Carolina,37049,forest,350,0.21,,,
Cumberland,North Carolina,37051,cropland-cultivated,299.67,0.19,0.162,0.34,1
Cumberland,North Carolina,37051,cropland-noncultivated,300,0.1,0.272,0.01,1
Cumberland,North Carolina,37051,pastureland,300,0.16,0.297,0.01,1
Cumberland,North Carolina,37051,forest,300,0.22,,,
Currituck,North Carolina,37053,cropland-cultivated,320,0.21,0.091,0.26,1
Currituck,North Carolina,37053,pastureland,320,0.15,0.104,0.01,1
Currituck,North Carolina,37053,forest,320,0.22,,,
Dare,North Carolina,37055,forest,350,0.1,,,
Davidson,North Carolina,37057,cropland-cultivated,240,0.28,0.944,0.28,0.89
Davidson,North Carolina,37057,pastureland,240,0.23,1.442,0.01,1
Davidson,North Carolina,37057,forest,240,0.24,,,
Davie,North Carolina,37059,cropland-cultivated,230,0.27,0.495,0.23,0.95
Davie,North Carolina,37059,cropland-noncultivated,230,0.26,0.632,0.01,1
Davie,North Carolina,37059,pastureland,230,0.27,0.624,0.02,1
Davie,North Carolina,37059,forest,230,0.26,,,
Duplin,North Carolina,37061,cropland-cultivated,330,0.15,0.16,0.32,1
Duplin,North Carolina,37061,cropland-noncultivated,330,0.14,0.102,0.13,1
Duplin,North Carolina,37061,pastureland,330,0.15,0.128,0,1
Duplin,North Carolina,37061,forest,330,0.15,,,
Durham,North Carolina,37063,cropland-cultivated,240,0.37,0.93,0.23,0.86
Durham,North Carolina,37063,pastureland,240,0.38,1.28,0.01,1
Durham,North Carolina,37063,forest,240,0.31,,,
Edgecombe,North Carolina,37065,cropland-cultivated,290,0.23,0.187,0.34,1
Edgecombe,North Carolina,37065,pastureland,290,0.21,0.251,0.04,1
Edgecombe,North Carolina,37065,forest,290,0.22,,,
Forsyth,North Carolina,37067,cropland-cultivated,210,0.24,1.586,0.34,1
Forsyth,North Carolina,37067,cropland-noncultivated,210,0.25,1.854,0,0.88
Forsyth,North Carolina,37067,pastureland,210,0.25,2.73,0.01,1
Forsyth,North Carolina,37067,forest,210,0.24,,,
Franklin,North Carolina,37069,cropland-cultivated,260,0.25,0.7,0.2,0.97
Franklin,North Carolina,37069,cropland-noncultivated,260,0.22,1.064,0,1
Franklin,North Carolina,37069,pastureland,260,0.26,0.778,0.01,1
Franklin,North Carolina,37069,forest,260,0.26,,,
Gaston,North Carolina,37071,cropland-cultivated,260,0.25,0.635,0.19,0.83
Gaston,North Carolina,37071,cropland-noncultivated,260,0.28,0.695,0,1
Gaston,North Carolina,37071,pastureland,260,0.27,0.694,0.01,1
Gaston,North Carolina,37071,forest,260,0.25,,,
Gates,North Carolina,37073,cropland-cultivated,300,0.26,0.129,0.31,1
Gates,North Carolina,37073,pastureland,300,0.31,0.084,0.03,1
Gates,North Carolina,37073,forest,300,0.26,,,
Graham,North Carolina,37075,cropland-cultivated,240,0.3,1.498,0.51,0.65
Graham,North Carolina,37075,cropland-noncultivated,240,0.28,1.164,0,1
Graham,North Carolina,37075,pastureland,240,0.22,2.695,0.01,1
Graham,North Carolina,37075,forest,240,0.15,,,
Granville,North Carolina,37077,cropland-cultivated,240,0.27,0.433,0.25,0.96
Granville,North Carolina,37077,cropland-noncultivated,240,0.24,1.613,0,1
Granville,North Carolina,37077,pastureland,240,0.26,0.877,0.01,1
Granville,North Carolina,37077,forest,240,0.31,,,
Greene,North Carolina,37079,cropland-cultivated,316.87,0.2,0.183,0.33,0.98
Greene,North Carolina,37079,pastureland,320,0.22,0.085,0.04,1
Greene,North Carolina,37079,forest,316.62,0.18,,,
Guilford,North Carolina,37081,cropland-cultivated,220,0.26,0.452,0.24,0.93
Guilford,North Carolina,37081,cropland-noncultivated,220,0.28,0.481,0,0.84
Guilford,North Carolina,37081,pastureland,220,0.26,0.764,0,1
Guilford,North Carolina,37081,forest,220,0.26,,,
Halifax,North Carolina,37083,cropland-cultivated,280,0.24,0.299,0.28,0.78
Halifax,North Carolina,37083,pastureland,280,0.26,0.266,0.02,1
Halifax,North Carolina,37083,forest,280,0.26,,,
Harnett,North Carolina,37085,cropland-cultivated,280,0.18,0.325,0.34,0.95
Harnett,North Carolina,37085,cropland-noncultivated,280,0.16,0.988,0.02,1
Harnett,North Carolina,37085,pastureland,280,0.23,0.351,0.05,1
Harnett,North Carolina,37085,forest,280,0.23,,,
Haywood,North Carolina,37087,cropland-cultivated,210,0.2,0.701,0.46,0.5
Haywood,North Carolina,37087,cropland-noncultivated,210,0.24,1.297,0,1
Haywood,North Carolina,37087,pastureland,210,0.22,5.295,0,1
Haywood,North Carolina,37087,forest,209.48,0.19,,,
Henderson,North Carolina,37089,cropland-cultivated,300,0.19,0.86,0.42,1
Henderson,North Carolina,37089,cropland-noncultivated,300,0.23,1.806,0.01,1
Henderson,North Carolina,37089,pastureland,300,0.24,2.542,0,1
Henderson,North Carolina,37089,forest,300,0.25,,,
Hertford,North Carolina,37091,cropland-cultivated,290,0.27,0.209,0.32,1
Hertford,North Carolina,37091,cropland-noncultivated,290,0.32,0.36,0,1
Hertford,North Carolina,37091,forest,290,0.28,,,
Hoke,North Carolina,37093,cropland-cultivated,290,0.17,0.222,0.29,0.98
Hoke,North Carolina,37093,cropland-noncultivated,290,0.14,0.5,0.03,1
Hoke,North Carolina,37093,pastureland,290,0.14,1.941,0.05,1
Hoke,North Carolina,37093,forest,290,0.16,,,
Hyde,North Carolina,37095,cropland-cultivated,350,0.25,0.077,0.32,1
Hyde,North Carolina,37095,forest,350,0.28,,,
Iredell,North Carolina,37097,cropland-cultivated,240,0.27,0.734,0.31,0.75
Iredell,North Carolina,37097,cropland-noncultivated,240,0.26,1.578,0,1
Iredell,North Carolina,37097,pastureland,240,0.26,1.112,0,1
Iredell,North Carolina,37097,forest,240,0.26,,,
Jackson,North Carolina,37099,cropland-cultivated,290,0.28,0.217,0.38,0.6
Jackson,North Carolina,37099,cropland-noncultivated,290,0.2,0.545,0.09,1
Jackson,North Carolina,37099,pastureland,290,0.1,5.445,0.01,1
Jackson,North Carolina,37099,forest,290,0.17,,,
Johnston,North Carolina,37101,cropland-cultivated,290,0.18,0.278,0.33,0.97
Johnston,North Carolina,37101,cropland-noncultivated,290,0.15,0.202,0,0.9
Johnston,North Carolina,37101,pastureland,290,0.23,0.428,0.01,1
Johnston,North Carolina,37101,forest,290,0.21,,,
Jones,North Carolina,37103,cropland-cultivated,348.43,0.21,0.166,0.33,1
Jones,North Carolina,37103,forest,346.49,0.19,,,
Lee,North Carolina,37105,cropland-cultivated,270,0.18,0.515,0.25,0.85
Lee,North Carolina,37105,cropland-noncultivated,270,0.24,0.901,0.02,1
Lee,North Carolina,37105,pastureland,270,0.25,0.659,0.01,1
Lee,North Carolina,37105,forest,270,0.28,,,
Lenoir,North Carolina,37107,cropland-cultivated,330,0.16,0.21,0.42,1
Lenoir,North Carolina,37107,cropland-noncultivated,330,0.15,0.353,0,1
Lenoir,North Carolina,37107,pastureland,330,0.15,0.216,0,1
Lenoir,North Carolina,37107,forest,330,0.17,,,
Lincoln,North Carolina,37109,cropland-cultivated,260,0.27,0.659,0.23,0.89
Lincoln,North Carolina,37109,cropland-noncultivated,260,0.27,0.847,0.04,0.89
Lincoln,North Carolina,37109,pastureland,260,0.28,0.825,0.01,1
Lincoln,North Carolina,37109,forest,260,0.26,,,
McDowell,North Carolina,37111,cropland-cultivated,230,0.25,0.654,0.34,0.85
McDowell,North Carolina,37111,cropland-noncultivated,230,0.32,0.4,0.01,1
McDowell,North Carolina,37111,pastureland,230,0.22,2.05,0.01,1
McDowell,North Carolina,37111,forest,230,0.25,,,
Macon,North Carolina,37113,cropland-cultivated,290,0.2,0.598,0,1
Macon,North Carolina,37113,cropland-noncultivated,290,0.24,0.362,0,1
Macon,North Carolina,37113,pastureland,290,0.2,2.117,0,1
Macon,North Carolina,37113,forest,290,0.16,,,
Madison,North Carolina,37115,cropland-cultivated,170,0.23,0.987,0.19,0.84
Madison,North Carolina,37115,pastureland,170,0.24,7.379,0.01,1
Madison,North Carolina,37115,forest,169.61,0.22,,,
Martin,North Carolina,37117,cropland-cultivated,310.75,0.21,0.106,0.32,0.98
Martin,North Carolina,37117,pastureland,310,0.2,0.264,0.01,1
Martin,North Carolina,37117,forest,310.24,0.24,,,
Mecklenburg,North Carolina,37119,cropland-cultivated,250,0.26,0.456,0.2,1
Mecklenburg,North Carolina,37119,cropland-noncultivated,250,0.28,0.203,0.02,1
Mecklenburg,North Carolina,37119,pastureland,250,0.28,0.712,0.01,1
Mecklenburg,North Carolina,37119,forest,250,0.26,,,
Mitchell,North Carolina,37121,pastureland,170,0.26,9.189,0,1
Mitchell,North Carolina,37121,forest,170,0.25,,,
Montgomery,North Carolina,37123,cropland-cultivated,260,0.24,0.721,0.18,0.94
Montgomery,North Carolina,37123,cropland-noncultivated,260,0.15,0.304,0.03,1
Montgomery,North Carolina,37123,pastureland,260,0.45,0.324,0,1
Montgomery,North Carolina,37123,forest,260,0.31,,,
Moore,North Carolina,37125,cropland-cultivated,260,0.19,0.67,0.26,0.84
Moore,North Carolina,37125,cropland-noncultivated,260,0.22,0.675,0.02,1
Moore,North Carolina,37125,pastureland,260,0.21,0.879,0,1
Moore,North Carolina,37125,forest,260,0.22,,,
Nash,North Carolina,37127,cropland-cultivated,280,0.23,0.393,0.37,0.89
Nash,North Carolina,37127,cropland-noncultivated,280,0.43,0.846,0.01,1
Nash,North Carolina,37127,pastureland,280,0.25,1.14,0.01,1
Nash,North Carolina,37127,forest,280,0.31,,,
New Hanover,North Carolina,37129,cropland-cultivated,350,0.1,0.083,0.33,1
New Hanover,North Carolina,37129,forest,350,0.11,,,
Northampton,North Carolina,37131,cropland-cultivated,270,0.25,0.183,0.36,0.98
Northampton,North Carolina,37131,pastureland,270,0.22,0.39,0,1
Northampton,North Carolina,37131,forest,270,0.26,,,
Onslow,North Carolina,37133,cropland-cultivated,350,0.17,0.204,0.35,1
Onslow,North Carolina,37133,pastureland,350,0.17,0.105,0,1
Onslow,North Carolina,37133,forest,350,0.17,,,
Orange,North Carolina,37135,cropland-cultivated,240,0.34,0.395,0.2,0.76
Orange,North Carolina,37135,cropland-noncultivated,240,0.47,0.269,0.08,1
Orange,North Carolina,37135,pastureland,240,0.37,0.644,0,1
Orange,North Carolina,37135,forest,240,0.39,,,
Pamlico,North Carolina,37137,cropland-cultivated,350,0.17,0.099,0.29,1
Pamlico,North Carolina,37137,forest,350,0.19,,,
Pasquotank,North Carolina,37139,cropland-cultivated,320,0.28,0.086,0.3,1
Pasquotank,North Carolina,37139,pastureland,320,0.26,0.097,0,1
Pasquotank,North Carolina,37139,forest,320,0.27,,,
